Participant,Condition,Trial_Number,Target_EventID,Choice,Source_mentioned,Goal_mentioned,Condition Count:,,
119,Linguistic_List2b_Source_Change,1,Dolphin,different,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,2,Dog,same,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,3,Squirrel,same,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,4,Frog,same,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,5,Spider,same,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,6,Boy,same,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,7,Turtle,same,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,8,Bunny,different,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,9,Farmer,same,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,10,Witch,same,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,11,Cat,same,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,12,Pig,same,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,13,Police,different,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,14,Pigeon,same,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,15,Man,same,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,16,Chicken,same,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,17,Cow,different,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,18,Butterfly,different,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,19,Ghost,same,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,20,Hamster,different,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,21,Oldlady,same,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,22,Horse,different,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,23,Girl,same,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,24,Fairy,different,1,1,"Source as modifier?  ""a fairy in front of her red barn flies towards a tree""",,
119,Linguistic_List2b_Source_Change,25,Helicopter,different,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,26,Snake,different,1,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,27,Car,same,0,1,Source as modifier? ,,
119,Linguistic_List2b_Source_Change,28,Beetle,same,1,1,Source as modifier? ,,
120,Linguistic_List2a_Goal_Change,1,Beetle,different,0,1,,,
120,Linguistic_List2a_Goal_Change,2,Car,same,0,1,,,
120,Linguistic_List2a_Goal_Change,3,Snake,different,1,1,,,
120,Linguistic_List2a_Goal_Change,4,Helicopter,same,0,1,,,
120,Linguistic_List2a_Goal_Change,5,Fairy,different,1,1,,,
120,Linguistic_List2a_Goal_Change,6,Girl,same,0,1,,,
120,Linguistic_List2a_Goal_Change,7,Horse,same,1,1,,,
120,Linguistic_List2a_Goal_Change,8,Oldlady,same,0,1,,,
120,Linguistic_List2a_Goal_Change,9,Hamster,same,1,1,,,
120,Linguistic_List2a_Goal_Change,10,Ghost,same,0,1,,,
120,Linguistic_List2a_Goal_Change,11,Butterfly,same,1,1,,,
120,Linguistic_List2a_Goal_Change,12,Cow,same,0,1,,,
120,Linguistic_List2a_Goal_Change,13,Chicken,different,1,1,,,
120,Linguistic_List2a_Goal_Change,14,Man,same,0,1,,,
120,Linguistic_List2a_Goal_Change,15,Pigeon,different,1,1,,,
120,Linguistic_List2a_Goal_Change,16,Police,same,0,1,,,
120,Linguistic_List2a_Goal_Change,17,Pig,different,1,1,,,
120,Linguistic_List2a_Goal_Change,18,Cat,same,0,1,,,
120,Linguistic_List2a_Goal_Change,19,Witch,different,1,1,,,
120,Linguistic_List2a_Goal_Change,20,Farmer,same,0,1,,,
120,Linguistic_List2a_Goal_Change,21,Bunny,same,1,1,,,
120,Linguistic_List2a_Goal_Change,22,Turtle,same,1,1,,,
120,Linguistic_List2a_Goal_Change,23,Boy,different,0,1,,,
120,Linguistic_List2a_Goal_Change,24,Spider,different,1,1,,,
120,Linguistic_List2a_Goal_Change,25,Frog,same,1,1,,,
120,Linguistic_List2a_Goal_Change,26,Squirrel,same,1,1,,,
120,Linguistic_List2a_Goal_Change,27,Dog,same,0,1,,,
120,Linguistic_List2a_Goal_Change,28,Dolphin,different,1,1,,,
121,Linguistic_List2b_Goal_Change,1,Dolphin,different,1,1,,,
121,Linguistic_List2b_Goal_Change,2,Dog,same,0,1,,,
121,Linguistic_List2b_Goal_Change,3,Squirrel,same,1,1,,,
121,Linguistic_List2b_Goal_Change,4,Frog,different,1,1,,,
121,Linguistic_List2b_Goal_Change,5,Spider,different,1,1,,,
121,Linguistic_List2b_Goal_Change,6,Boy,same,0,1,,,
121,Linguistic_List2b_Goal_Change,7,Turtle,different,1,1,,,
121,Linguistic_List2b_Goal_Change,8,Bunny,same,1,1,,,
121,Linguistic_List2b_Goal_Change,9,Farmer,same,0,1,,,
121,Linguistic_List2b_Goal_Change,10,Witch,different,1,1,,,
121,Linguistic_List2b_Goal_Change,11,Cat,same,0,1,,,
121,Linguistic_List2b_Goal_Change,12,Pig,different,1,1,,,
121,Linguistic_List2b_Goal_Change,13,Police,same,0,1,,,
121,Linguistic_List2b_Goal_Change,14,Pigeon,different,1,1,,,
121,Linguistic_List2b_Goal_Change,15,Man,same,0,1,,,
121,Linguistic_List2b_Goal_Change,16,Chicken,different,1,1,,,
121,Linguistic_List2b_Goal_Change,17,Cow,same,0,1,,,
121,Linguistic_List2b_Goal_Change,18,Butterfly,different,1,1,,,
121,Linguistic_List2b_Goal_Change,19,Ghost,same,0,1,,,
121,Linguistic_List2b_Goal_Change,20,Hamster,different,1,1,,,
121,Linguistic_List2b_Goal_Change,21,Oldlady,same,0,1,,,
121,Linguistic_List2b_Goal_Change,22,Horse,same,1,1,,,
121,Linguistic_List2b_Goal_Change,23,Girl,same,0,1,,,
121,Linguistic_List2b_Goal_Change,24,Fairy,different,1,1,,,
121,Linguistic_List2b_Goal_Change,25,Helicopter,different,0,1,,,
121,Linguistic_List2b_Goal_Change,26,Snake,different,1,1,,,
121,Linguistic_List2b_Goal_Change,27,Car,same,0,1,,,
121,Linguistic_List2b_Goal_Change,28,Beetle,different,1,1,,,
122,Linguistic_List1a_Source_Change,1,Beetle,same,0,1,,,
122,Linguistic_List1a_Source_Change,2,Car,same,0,1,,,
122,Linguistic_List1a_Source_Change,3,Snake,different,1,1,,,
122,Linguistic_List1a_Source_Change,4,Helicopter,same,0,1,,,
122,Linguistic_List1a_Source_Change,5,Fairy,same,1,1,,,
122,Linguistic_List1a_Source_Change,6,Girl,same,0,1,,,
122,Linguistic_List1a_Source_Change,7,Horse,different,1,1,,,
122,Linguistic_List1a_Source_Change,8,Oldlady,same,0,1,,,
122,Linguistic_List1a_Source_Change,9,Hamster,same,1,1,,,
122,Linguistic_List1a_Source_Change,10,Ghost,same,0,1,,,
122,Linguistic_List1a_Source_Change,11,Butterfly,different,1,1,,,
122,Linguistic_List1a_Source_Change,12,Cow,same,0,1,,,
122,Linguistic_List1a_Source_Change,13,Chicken,same,0,1,,,
122,Linguistic_List1a_Source_Change,14,Man,same,0,1,,,
122,Linguistic_List1a_Source_Change,15,Pigeon,same,1,1,,,
122,Linguistic_List1a_Source_Change,16,Police,same,0,1,,,
122,Linguistic_List1a_Source_Change,17,Pig,different,0,1,,,
122,Linguistic_List1a_Source_Change,18,Cat,same,0,1,,,
122,Linguistic_List1a_Source_Change,19,Witch,different,1,1,,,
122,Linguistic_List1a_Source_Change,20,Farmer,same,0,1,,,
122,Linguistic_List1a_Source_Change,21,Bunny,same,0,1,,,
122,Linguistic_List1a_Source_Change,22,Turtle,different,1,1,,,
122,Linguistic_List1a_Source_Change,23,Boy,same,0,1,,,
122,Linguistic_List1a_Source_Change,24,Spider,different,0,1,,,
122,Linguistic_List1a_Source_Change,25,Frog,different,0,1,,,
122,Linguistic_List1a_Source_Change,26,Squirrel,different,1,1,,,
122,Linguistic_List1a_Source_Change,27,Dog,same,0,1,,,
122,Linguistic_List1a_Source_Change,28,Dolphin,same,1,1,,,
123,Linguistic_List1a_Goal_Change,1,Beetle,different,exclude,,,,
123,Linguistic_List1a_Goal_Change,2,Car,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,3,Snake,different,exclude,,,,
123,Linguistic_List1a_Goal_Change,4,Helicopter,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,5,Fairy,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,6,Girl,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,7,Horse,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,8,Oldlady,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,9,Hamster,different,exclude,,,,
123,Linguistic_List1a_Goal_Change,10,Ghost,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,11,Butterfly,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,12,Cow,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,13,Chicken,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,14,Man,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,15,Pigeon,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,16,Police,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,17,Pig,different,exclude,,,,
123,Linguistic_List1a_Goal_Change,18,Cat,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,19,Witch,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,20,Farmer,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,21,Bunny,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,22,Turtle,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,23,Boy,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,24,Spider,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,25,Frog,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,26,Squirrel,same,exclude,,,,
123,Linguistic_List1a_Goal_Change,27,Dog,different,exclude,,,,
123,Linguistic_List1a_Goal_Change,28,Dolphin,same,exclude,,,,
124,Linguistic_List1b_Goal_Change,1,Dolphin,different,1,1,not in same clause. there's a dolphin and a windmill on the left. and the dolphin is swimming towards the beach that's on the right,,
124,Linguistic_List1b_Goal_Change,2,Dog,same,0,1,,,
124,Linguistic_List1b_Goal_Change,3,Squirrel,different,1,1,,,
124,Linguistic_List1b_Goal_Change,4,Frog,same,1,1,,,
124,Linguistic_List1b_Goal_Change,5,Spider,same,0,1,,,
124,Linguistic_List1b_Goal_Change,6,Boy,same,0,1,,,
124,Linguistic_List1b_Goal_Change,7,Turtle,different,1,1,,,
124,Linguistic_List1b_Goal_Change,8,Bunny,different,1,1,,,
124,Linguistic_List1b_Goal_Change,9,Farmer,same,0,1,,,
124,Linguistic_List1b_Goal_Change,10,Witch,different,1,1,,,
124,Linguistic_List1b_Goal_Change,11,Cat,same,0,1,,,
124,Linguistic_List1b_Goal_Change,12,Pig,same,1,1,,,
124,Linguistic_List1b_Goal_Change,13,Police,same,0,1,,,
124,Linguistic_List1b_Goal_Change,14,Pigeon,same,1,1,,,
124,Linguistic_List1b_Goal_Change,15,Man,different,0,1,,,
124,Linguistic_List1b_Goal_Change,16,Chicken,different,1,1,,,
124,Linguistic_List1b_Goal_Change,17,Cow,same,0,1,,,
124,Linguistic_List1b_Goal_Change,18,Butterfly,different,1,1,,,
124,Linguistic_List1b_Goal_Change,19,Ghost,same,0,1,,,
124,Linguistic_List1b_Goal_Change,20,Hamster,different,1,1,,,
124,Linguistic_List1b_Goal_Change,21,Oldlady,same,0,1,,,
124,Linguistic_List1b_Goal_Change,22,Horse,different,1,1,,,
124,Linguistic_List1b_Goal_Change,23,Girl,same,0,1,,,
124,Linguistic_List1b_Goal_Change,24,Fairy,different,1,1,,,
124,Linguistic_List1b_Goal_Change,25,Helicopter,same,0,1,,,
124,Linguistic_List1b_Goal_Change,26,Snake,different,1,1,,,
124,Linguistic_List1b_Goal_Change,27,Car,same,0,1,,,
124,Linguistic_List1b_Goal_Change,28,Beetle,different,1,1,,,
125,Linguistic_List1b_Source_Change,1,Dolphin,same,1,1,no source-goal construal. dolphin jumping out of the water into back into the water with a palm tree and it looked like a windmill. ,,
125,Linguistic_List1b_Source_Change,2,Dog,same,0,1,,,
125,Linguistic_List1b_Source_Change,3,Squirrel,different,1,1,,,
125,Linguistic_List1b_Source_Change,4,Frog,different,1,1,,,
125,Linguistic_List1b_Source_Change,5,Spider,same,0,1,,,
125,Linguistic_List1b_Source_Change,6,Boy,same,0,1,,,
125,Linguistic_List1b_Source_Change,7,Turtle,same,1,1,,,
125,Linguistic_List1b_Source_Change,8,Bunny,same,1,1,,,
125,Linguistic_List1b_Source_Change,9,Farmer,same,0,1,,,
125,Linguistic_List1b_Source_Change,10,Witch,different,1,1,,,
125,Linguistic_List1b_Source_Change,11,Cat,same,0,1,,,
125,Linguistic_List1b_Source_Change,12,Pig,same,1,1,,,
125,Linguistic_List1b_Source_Change,13,Police,same,0,1,,,
125,Linguistic_List1b_Source_Change,14,Pigeon,different,1,1,,,
125,Linguistic_List1b_Source_Change,15,Man,same,0,1,,,
125,Linguistic_List1b_Source_Change,16,Chicken,same,1,1,,,
125,Linguistic_List1b_Source_Change,17,Cow,same,0,1,,,
125,Linguistic_List1b_Source_Change,18,Butterfly,different,1,1,,,
125,Linguistic_List1b_Source_Change,19,Ghost,same,0,1,,,
125,Linguistic_List1b_Source_Change,20,Hamster,different,1,1,hamster holding a seed going onto a pillow. that was in its cage going to the pillow,,
125,Linguistic_List1b_Source_Change,21,Oldlady,same,0,1,,,
125,Linguistic_List1b_Source_Change,22,Horse,different,1,1,,,
125,Linguistic_List1b_Source_Change,23,Girl,same,0,1,,,
125,Linguistic_List1b_Source_Change,24,Fairy,different,1,1,,,
125,Linguistic_List1b_Source_Change,25,Helicopter,same,0,1,,,
125,Linguistic_List1b_Source_Change,26,Snake,different,1,1,,,
125,Linguistic_List1b_Source_Change,27,Car,same,0,1,,,
125,Linguistic_List1b_Source_Change,28,Beetle,different,1,1,,,
126,Linguistic_List2b_Goal_Change,1,Dolphin,same,0,0,,,
126,Linguistic_List2b_Goal_Change,2,Dog,same,0,1,,,
126,Linguistic_List2b_Goal_Change,3,Squirrel,same,1,1,,,
126,Linguistic_List2b_Goal_Change,4,Frog,different,1,1,,,
126,Linguistic_List2b_Goal_Change,5,Spider,different,1,1,,,
126,Linguistic_List2b_Goal_Change,6,Boy,same,0,1,,,
126,Linguistic_List2b_Goal_Change,7,Turtle,different,1,1,,,
126,Linguistic_List2b_Goal_Change,8,Bunny,different,1,1,,,
126,Linguistic_List2b_Goal_Change,9,Farmer,same,0,1,,,
126,Linguistic_List2b_Goal_Change,10,Witch,different,1,1,,,
126,Linguistic_List2b_Goal_Change,11,Cat,same,0,1,,,
126,Linguistic_List2b_Goal_Change,12,Pig,same,1,1,,,
126,Linguistic_List2b_Goal_Change,13,Police,same,0,1,,,
126,Linguistic_List2b_Goal_Change,14,Pigeon,different,1,1,,,
126,Linguistic_List2b_Goal_Change,15,Man,same,0,1,,,
126,Linguistic_List2b_Goal_Change,16,Chicken,same,1,1,,,
126,Linguistic_List2b_Goal_Change,17,Cow,same,0,1,,,
126,Linguistic_List2b_Goal_Change,18,Butterfly,different,1,1,,,
126,Linguistic_List2b_Goal_Change,19,Ghost,same,0,1,,,
126,Linguistic_List2b_Goal_Change,20,Hamster,different,1,1,,,
126,Linguistic_List2b_Goal_Change,21,Oldlady,same,0,1,,,
126,Linguistic_List2b_Goal_Change,22,Horse,different,1,1,,,
126,Linguistic_List2b_Goal_Change,23,Girl,same,0,1,,,
126,Linguistic_List2b_Goal_Change,24,Fairy,same,1,1,,,
126,Linguistic_List2b_Goal_Change,25,Helicopter,same,0,1,,,
126,Linguistic_List2b_Goal_Change,26,Snake,different,1,0,,,
126,Linguistic_List2b_Goal_Change,27,Car,different,0,1,,,
126,Linguistic_List2b_Goal_Change,28,Beetle,same,1,1,,,
127,Linguistic_List2a_Goal_Change,1,Beetle,different,1,1,,,
127,Linguistic_List2a_Goal_Change,2,Car,same,0,1,,,
127,Linguistic_List2a_Goal_Change,3,Snake,different,1,1,,,
127,Linguistic_List2a_Goal_Change,4,Helicopter,same,0,1,,,
127,Linguistic_List2a_Goal_Change,5,Fairy,different,1,1,,,
127,Linguistic_List2a_Goal_Change,6,Girl,different,0,1,,,
127,Linguistic_List2a_Goal_Change,7,Horse,same,0,1,,,
127,Linguistic_List2a_Goal_Change,8,Oldlady,same,0,1,,,
127,Linguistic_List2a_Goal_Change,9,Hamster,different,1,1,,,
127,Linguistic_List2a_Goal_Change,10,Ghost,same,0,1,,,
127,Linguistic_List2a_Goal_Change,11,Butterfly,different,1,1,,,
127,Linguistic_List2a_Goal_Change,12,Cow,same,0,1,,,
127,Linguistic_List2a_Goal_Change,13,Chicken,same,1,1,,,
127,Linguistic_List2a_Goal_Change,14,Man,same,0,1,,,
127,Linguistic_List2a_Goal_Change,15,Pigeon,different,1,1,a dog?!!,,
127,Linguistic_List2a_Goal_Change,16,Police,same,0,1,,,
127,Linguistic_List2a_Goal_Change,17,Pig,different,1,1,,,
127,Linguistic_List2a_Goal_Change,18,Cat,same,0,1,,,
127,Linguistic_List2a_Goal_Change,19,Witch,different,1,1,,,
127,Linguistic_List2a_Goal_Change,20,Farmer,same,0,1,,,
127,Linguistic_List2a_Goal_Change,21,Bunny,same,1,1,,,
127,Linguistic_List2a_Goal_Change,22,Turtle,different,1,1,,,
127,Linguistic_List2a_Goal_Change,23,Boy,same,0,1,,,
127,Linguistic_List2a_Goal_Change,24,Spider,different,1,1,,,
127,Linguistic_List2a_Goal_Change,25,Frog,different,1,1,,,
127,Linguistic_List2a_Goal_Change,26,Squirrel,same,1,1,,,
127,Linguistic_List2a_Goal_Change,27,Dog,different,0,1,,,
127,Linguistic_List2a_Goal_Change,28,Dolphin,different,1,1,,,
128,Linguistic_List2a_Source_Change,1,Beetle,same,1,1,,,
128,Linguistic_List2a_Source_Change,2,Car,same,0,1,,,
128,Linguistic_List2a_Source_Change,3,Snake,same,1,1,,,
128,Linguistic_List2a_Source_Change,4,Helicopter,same,0,1,,,
128,Linguistic_List2a_Source_Change,5,Fairy,different,1,1,,,
128,Linguistic_List2a_Source_Change,6,Girl,same,0,1,,,
128,Linguistic_List2a_Source_Change,7,Horse,different,1,1,,,
128,Linguistic_List2a_Source_Change,8,Oldlady,same,0,1,,,
128,Linguistic_List2a_Source_Change,9,Hamster,different,1,1,,,
128,Linguistic_List2a_Source_Change,10,Ghost,same,0,1,,,
128,Linguistic_List2a_Source_Change,11,Butterfly,different,1,1,,,
128,Linguistic_List2a_Source_Change,12,Cow,same,0,1,,,
128,Linguistic_List2a_Source_Change,13,Chicken,different,1,1,,,
128,Linguistic_List2a_Source_Change,14,Man,same,0,1,,,
128,Linguistic_List2a_Source_Change,15,Pigeon,different,1,1,,,
128,Linguistic_List2a_Source_Change,16,Police,same,0,1,,,
128,Linguistic_List2a_Source_Change,17,Pig,same,1,1,,,
128,Linguistic_List2a_Source_Change,18,Cat,same,0,1,,,
128,Linguistic_List2a_Source_Change,19,Witch,same,1,1,,,
128,Linguistic_List2a_Source_Change,20,Farmer,same,0,1,,,
128,Linguistic_List2a_Source_Change,21,Bunny,different,1,1,,,
128,Linguistic_List2a_Source_Change,22,Turtle,different,1,1,,,
128,Linguistic_List2a_Source_Change,23,Boy,same,0,1,,,
128,Linguistic_List2a_Source_Change,24,Spider,same,1,1,,,
128,Linguistic_List2a_Source_Change,25,Frog,different,1,1,,,
128,Linguistic_List2a_Source_Change,26,Squirrel,different,1,1,,,
128,Linguistic_List2a_Source_Change,27,Dog,same,0,1,,,
128,Linguistic_List2a_Source_Change,28,Dolphin,same,1,1,not in same clause. there was a fan on the left with huge propellers and Beach Island on the right and then dolphin and swam from the sea towards the fan,,
129,Linguistic_List2b_Source_Change,1,Dolphin,same,0,1,,,
129,Linguistic_List2b_Source_Change,2,Dog,same,0,1,,,
129,Linguistic_List2b_Source_Change,3,Squirrel,different,1,1,,,
129,Linguistic_List2b_Source_Change,4,Frog,different,1,1,,,
129,Linguistic_List2b_Source_Change,5,Spider,same,1,1,,,
129,Linguistic_List2b_Source_Change,6,Boy,same,0,1,,,
129,Linguistic_List2b_Source_Change,7,Turtle,same,1,1,,,
129,Linguistic_List2b_Source_Change,8,Bunny,different,1,1,,,
129,Linguistic_List2b_Source_Change,9,Farmer,same,0,1,,,
129,Linguistic_List2b_Source_Change,10,Witch,same,1,1,,,
129,Linguistic_List2b_Source_Change,11,Cat,same,0,1,,,
129,Linguistic_List2b_Source_Change,12,Pig,same,1,1,Not in the same clause. a pig going closer to like a muddy area. Originally it was by area like a pond.,,
129,Linguistic_List2b_Source_Change,13,Police,same,0,1,,,
129,Linguistic_List2b_Source_Change,14,Pigeon,different,1,1,,,
129,Linguistic_List2b_Source_Change,15,Man,same,0,1,,,
129,Linguistic_List2b_Source_Change,16,Chicken,different,1,1,,,
129,Linguistic_List2b_Source_Change,17,Cow,same,0,1,,,
129,Linguistic_List2b_Source_Change,18,Butterfly,different,1,1,,,
129,Linguistic_List2b_Source_Change,19,Ghost,same,0,1,,,
129,Linguistic_List2b_Source_Change,20,Hamster,different,1,1,,,
129,Linguistic_List2b_Source_Change,21,Oldlady,same,0,1,,,
129,Linguistic_List2b_Source_Change,22,Horse,different,1,1,,,
129,Linguistic_List2b_Source_Change,23,Girl,same,0,1,,,
129,Linguistic_List2b_Source_Change,24,Fairy,different,1,1,,,
129,Linguistic_List2b_Source_Change,25,Helicopter,different,0,1,,,
129,Linguistic_List2b_Source_Change,26,Snake,different,1,1,,,
129,Linguistic_List2b_Source_Change,27,Car,same,0,1,,,
129,Linguistic_List2b_Source_Change,28,Beetle,same,1,1,,,
130,Linguistic_List1b_Goal_Change,1,Dolphin,same,1,1,Not in the same clause. I guess was like dumping or something. There is a windmill and like a little island towards the right side with a palm tree,,
130,Linguistic_List1b_Goal_Change,2,Dog,same,0,1,,,
130,Linguistic_List1b_Goal_Change,3,Squirrel,different,1,1,,,
130,Linguistic_List1b_Goal_Change,4,Frog,different,1,1,,,
130,Linguistic_List1b_Goal_Change,5,Spider,same,0,1,,,
130,Linguistic_List1b_Goal_Change,6,Boy,different,0,1,,,
130,Linguistic_List1b_Goal_Change,7,Turtle,same,1,1,,,
130,Linguistic_List1b_Goal_Change,8,Bunny,different,1,1,,,
130,Linguistic_List1b_Goal_Change,9,Farmer,same,0,1,,,
130,Linguistic_List1b_Goal_Change,10,Witch,same,1,1,no source_goal construal. it was nighttime and there was a bus a red bus and oh which was flying in the air. There was also like a light post,,
130,Linguistic_List1b_Goal_Change,11,Cat,same,0,1,,,
